ID,English Title,Yoruba Title,Number,Verse Number,English Lyrics,Yoruba Lyrics,Type,IsFavorite
38,"COME YE THANKFUL PEOPLE, COME.","WA, ENYIN OLOPE, WA.",38,2,"All the world is God's own field, Fruit unto His praise to yield: Wheat and tares together sown, Unto joy or sorrow grown: First the blade, and then the ear, Then the full corn shall appear: Lord of Harvest, grant that we Wholesome grain and pure may be.","Oko Olorun l'aiye, Lati s'eso iyin Re; Alikama at'epo Ndagba f' aro tab' ayo: Ehu na, ipe tele, Siri oka nikehin; Oluwa kore, mu wa Je eso rere fun O",Verse,FALSE
38,"COME YE THANKFUL PEOPLE, COME.","WA, ENYIN OLOPE, WA.",38,3,"For the Lord our God shall come, And shall take His harvest Home: From His field shall in that day All offences purge away: Give his Angels charge at last In the fire the tears to cast: But the fruitful ears to store In His garner evermore.","N'tori Olorun wa mbo Y' o si kore Re sile; On o gbon gbogbo panti Kuro l'oko Re n'jo na: Y'o f'ase, f'awon Angel' Lati gba epo s'ina, Lati ko alikama Si aba Re titi lai.",Verse,FALSE
38,"COME YE THANKFUL PEOPLE, COME.","WA, ENYIN OLOPE, WA.",38,4,"Even so, Lord, quickly come To Thy final Harvest-home; Gather Thou Thy people in, Free from sorrow, free from sin; There, for ever purified, In Thy presence to abide: Come, with all Thine Angels, come; Raise the glorious Harvesthome! Amen",Beni ma wa Oluwa Si ikore ikehin; Ko awon enia Re jo Kuru l'ese at aro: So won di mimo lailai Ki nwon le ma ba O gbe: Wa t'Iwo t' Angeli Re Gbe orin ikore ga. Amin.,Verse,FALSE
39,"COME, WOMEN, WIDE PROCLAIM","WA, OBIRIN EKO",39,1,"Come, women, wide proclaim Life through your savior slain Sing evermore, Christ, God's effulgence bright Christ, who arose in might Christ, who crowns you with light, praise and adore","Wa, obinrirn, eko Orin iye nipa Olugbala Kristi, mole Olorun, Kristi, t'ojinde nipa Krist' to' de nyin lade On ni k'e yin",Verse,FALSE
39,"COME, WOMEN, WIDE PROCLAIM","WA, OBIRIN EKO",39,2,"Come, clasping children's hands Sisters from many lands, Teach to adore For the sin-sick and worn The weak and over-bone, all who in darkness mourn Pray, work, yet more","Eko awon omode Ati arabirin, n'ile gbogbo Fun awon elese, F'awon alailera At'eni okunkun, Ma gbadur",Verse,FALSE
39,"COME, WOMEN, WIDE PROCLAIM","WA, OBIRIN EKO",39,3,"Work with your courage high Sing of the day-break nigh Your love out-pour, stars shall your brow adorn Your heart leap with the mourn And, by His love up-borne, Hope and adore","Sise pelu 'gboya Ojumo fere mo, Eni ife 'Rawo yo tan fun nyin inu yin yo si dun ati nipa 'fe Re, E ma reti",Verse,FALSE
39,"COME, WOMEN, WIDE PROCLAIM","WA, OBIRIN EKO",39,4,"Then when the garnered field Shall to our Master yield A bounteous store Christ, hope of all the meek Christ, whom all earth shall seek Christ, your reward shall speak Joy evermore","'Gbati 'kore ba de Aka Oluwa wa Yo kun pupo 'Reti onirele Krist, ti gbogbo wa nwa Krist, y'o fun nyin l'ere Pelu Ayo.",Verse,FALSE
40,WONDERFUL WORDS OF LIFE,ORO IYANU TI IYE,40,1,"Sing them over again to me Wonderful words of life Let me more of their beauty see Wonderful words of life Words of life and beauty, Teach me faith and duty","Etun won ko fun mi ki ngbo Oro 'yanu t'iye Je ki nsi ewa won ri Oro 'yanu t'iye Oro iye at'ewa, ti nko mi n'igbagbo!",Verse,FALSE
40,WONDERFUL WORDS OF LIFE,ORO IYANU TI IYE,40,0,"Beautiful words, wonderful words Wonderful words of life /2ce",Oro didun! Oro 'yanu Oro 'yanu t'iye 2/ce,Chorus,FALSE
40,WONDERFUL WORDS OF LIFE,ORO IYANU TI IYE,40,2,"Christ, the blessed One, gives to all Wonderful words of life Sinner, list to the loving call Wonderful words of life All so freely given, Woo-ing us to heaven","Kristi nikan lo nfi fun ni Oro 'yanu t'iye Elese gbo 'pe ife na Oro 'yanu t'iye L'ofe la fifun wa, ko le to wa s'orun",Verse,FALSE
40,WONDERFUL WORDS OF LIFE,ORO IYANU TI IYE,40,3,"Sweetly echo the gospel call Wonderful words of life Offer pardon and peace to all Wonderful words of life Je-sus on-ly Sav-iour, Sanc-ti-fy for-ev-er","Gbo ohun ihinrere na Oro 'yanu t'iye F'igbala lo gbogbo eniyan Oro 'yanu t'iye Jesu Olugbala, we wa mo titi lai",Verse,FALSE
41,SAVIOUR AGAIN,"OLUGBALA, ATUN FE F'OHUN KAN",41,1,"Saviour, a-gain to Thy dear name we raise With one accord our part-ing hymn of praise Once more we bless Thee ere our wor-ship cease 
Then, low-ly kneel-ing, wait 
Thy word of peace","Olugbala, atun fe f'ohun kan Yin oruko Re k'a to tuka lo N'ipari sin, a dide lati yin A o si kunle fun ibukun Re",Verse,FALSE
41,SAVIOUR AGAIN,"OLUGBALA, ATUN FE F'OHUN KAN",41,2,"Grant us Thy peace up-on our home-ward way With Thee began, with Thee shall end the day Guard Thou the lips from sin, the hearts from shame Those in this house have called up-on Thy name.","F'alafia fun wa, b'a ti nre 'le Je k'a pari ojo yi pelu Re Pa aya wa mo, si so ete wa T'a fi pe oruko Re, n'ile yi",Verse,FALSE
41,SAVIOUR AGAIN,"OLUGBALA, ATUN FE F'OHUN KAN",41,3,"Grant us Thy peace, Lord, through the com-ing night Turn Thou for us its darkness in-to light From harm and dan-ger keep Thy chil-dren free For dark and light are both a like to Thee",F'alafia fun wa l'oru oni So okunkun re d'imole fun wa Ninu ewu yo awon omo Re Okun on 'mole j'okanna fun o,Verse,FALSE
41,SAVIOUR AGAIN,"OLUGBALA, ATUN FE F'OHUN KAN",41,4,"Grant us Thy peace throughout our earth-ly life Our balm in sor-row, and our stay in strife Then, when Thy voice shall bid our con-flict cease Call us, O Lord, to Thine eter-nal peace","F'alafia fun wa ni aye wa Re wa lekun, k'o si gbe wa n'ija 'Gbat' oba si f'opin s'idamu wa Pe wa, Baba, s'orun alafia",Verse,FALSE
42,"STAND UP, AND BLESSED THE LORD","DIDE, YIN OLUWA",42,1,"Stand up, and bless the Lord Ye peo-ple of His choice Stand up, and bless the Lord your God With heart and soul and voice.","Dide, yin Oluwa Eyin, ayanfe Re E f'okan ati ohun yin N'iduro, yin l'ogo",Verse,FALSE
42,"STAND UP, AND BLESSED THE LORD","DIDE, YIN OLUWA",42,2,Though high a-bove all praise A-bove all bless-ing high Who would not fear His ho-ly Name And laud and mag-ni-fy?,O re koja iyin O ga fun ibukun Tani le sai fi eru yin? Sai gb'oruko Re ga?,Verse,FALSE
42,"STAND UP, AND BLESSED THE LORD","DIDE, YIN OLUWA",42,3,"Oh, for the liv-ing flame From His own altar brought To touch our lips, our minds in-spire And wing to heav'n our thought!","Ina imole aaye Lat' ori pepe Re To ete wa, m'okan soji Mero wa lo sorun.",Verse,FALSE
42,"STAND UP, AND BLESSED THE LORD","DIDE, YIN OLUWA",42,4,God is our strength and song And His sal-va-tion ours Then be His love in Christ proclaimed With all our ran-somed pow'rs,Olorun n'ipa wa Igbala Re ti wa Eje k'a kede ife t'o Ra wa nipa Jesu,Verse,FALSE
42,"STAND UP, AND BLESSED THE LORD","DIDE, YIN OLUWA",42,5,"Stand up, and bless the Lord The Lord your God a-dore Stand up, and bless His glorious name Hence-forth for-evere-more. Amen.","Dide, yin Oluwa Juba Olorun re Yin oruko Re t'o logo Titi ayeraye",Verse,FALSE
43,THIS IS THE DAY THE LORD HATH MADE,EYI LOJO TO LUWADA,43,1,"This is the day the Lord hath made He calls the hours His own let heaven re-joice, let earth be glad And praise sur-round the throne","Eyi l'ojo t'Oluwa da O pe' gba na n tire K'orun ko yo, k'aye k'o yo K'iyin y'ite na ka",Verse,FALSE
43,THIS IS THE DAY THE LORD HATH MADE,EYI LOJO TO LUWADA,43,2,To-day He rose and left the dead And sa-tan's em-pire fell To-day the saints His tri-umph spread And all His won-ders tell,"Loni, O jinde n'nu oku Ijoba satan'tu 'Won mimo tan 'segun Re ka Nwon ns'oro 'yanu Re",Verse,FALSE
43,THIS IS THE DAY THE LORD HATH MADE,EYI LOJO TO LUWADA,43,3,"Ho-san-na to th'a-noin-ted King To Da-vid's holy Son Help us, O Lord! De-scend and bring Sal-va-tion from Thy throne","Hosanna si Oba t'a yan S'Omo mimo Dafid Oluwa, jo sokale wa T'iwo t'igbala Re",Verse,FALSE
43,THIS IS THE DAY THE LORD HATH MADE,EYI LOJO TO LUWADA,43,4,"Bless be the Lord, who comes to men With mes-sag-es of grace Who comes, in God His Father's name? To save our sin-ful race. Amen",Abukun l'Oluwa t'o wa N'ise ore ofe T'owa l'oruko Baba Re Lati gba 'ran wa la,Verse,FALSE
44,"LORD, DISMISS US WITH THY BLESSING",FI IBUKUN RE TU WA KA,44,1,"Lord, dis-miss us with Thy blessing Fill our hearts with joy and peace
Let us each, Thy love pos sessing
Tri-ump in re-deem-ing grace
Oh, re-fresh us, Oh, re-fresh us
Travel-ing through this wil derness","Fi ibukun Re tu wa ka Fi ayo kun okan wa K'olukuluku mo 'fe Re K' a layo n'nu ore Re
Tu wa lara, tu wa lara,
La aginju aye ja",Verse,FALSE
44,"LORD, DISMISS US WITH THY BLESSING",FI IBUKUN RE TU WA KA,44,2,"Thanks we give ad-o-ra-tion For Thy Gospel's joy-ful sound May the fruits of Thy sal-va-tion In our hearts and lives a-bound Ev-er faith-ful, ev-er faith-ful To the truth may we be found?","Ope at'iyin la nfun o Fun ihinrere ayo Je ki eso igbala Re Po l'okan ati wa wa Ki oju Re, ki oju Re Ma ba wa gbe titi lo",Verse,FALSE
44,"LORD, DISMISS US WITH THY BLESSING",FI IBUKUN RE TU WA KA,44,3,"So that when Thy love shall call us Sav-iour, from the word a-way Let no fear of death ap-pall us Glad Thy sum-mons to o-bey May we ev-er, may we ev-er Reign with Thee in end-less day. Amen","Nje, nigbat' a ba si pe wa Lati f'aye yi sile K' Angeli gbe wa lo sorun L'ayo ni k' ajipe na K' a si joba, ka si joba Pelu Kristi titi lai. Amin",Verse,FALSE
45,NOW THANK WE ALL OUR GOD,AFOPE F'OLORUN,45,1,"Now thank we all our God With heart and hands and voices Who wondrous things have done In whom His world rejoices Who, from our mother's arms? Hath blessed us on our way With countless gift of love And still is ours today",Af'ope f'olorun L'okan ati ohun wa Eni s'ohun 'yanu N'nu Enit' araiye nyo Gbat' a wa l'a mowo On na l'o nto ju wa O si nf'ebun ife Se to ju wa sibe,Verse,FALSE
45,NOW THANK WE ALL OUR GOD,AFOPE F'OLORUN,45,2,O may this bounteous God Through all our life be near us With ever joyful hearts And bless-ed peace to cheer us And keep us in His grace And guide us when perplexed And free us from all ills In this world and the next,Oba onibuore Ma fi wa sile lailai Ayo ti ko lopin On bukun yio je ti wa Pa wa mo n;nu ore To wa gba ba damu Yo wa ninu ibi L'aiye ati l'orun,Verse,FALSE
45,NOW THANK WE ALL OUR GOD,AFOPE F'OLORUN,45,3,"All praise and thanks to God The Father now be given The Son, and Holy Ghost Supreme in highest heaven The one eternal God Whom earth and heaven adore For thus it was, is now And shall be ever-more",K'a fiyin on ope F'Olorun Baba Omo Ati Emi mimo Ti o ga julo l'orun Olorun kan lailai T'aiye at'orun mbo Be l'o wa d'isiyi Beni yo wa lailai,Verse,FALSE
46,NOW THE DAY IS OVER,OJO ONI LO TAN,46,1,Now the day is o-ver Night is draw-ing nigh Sha-dows of the eve-ning Steal a-cross the sky.,Ojo oni lo tan Oru sun mole Okunkun ti de na Ile si ti su.,Verse,FALSE
46,NOW THE DAY IS OVER,OJO ONI LO TAN,46,2,"Je-sus, give the wea-ry Calm and sweet re-pose With Thy tend 'rest bless-ing May mine eye-lids close?",Jesu f'orun didun F' eni alare Je ki ibukun Re Pa oju mi de,Verse,FALSE
46,NOW THE DAY IS OVER,OJO ONI LO TAN,46,3,Thro' the long night watch-es May Thine An-gels spread? Their white wings a-bove me Watch-ing round my bed.,Ninu gbogbo oru Je k'angeli Re Ma se Oluso mi Lori eni mi,Verse,FALSE
46,NOW THE DAY IS OVER,OJO ONI LO TAN,46,4,"When the morning wak-ens Then may l a-rise Pure, and fresh, and sin-less In Thy ho-ly eyes. Amen.",Gbat' ile ba simo je k'emi dide b'omo ti ko l'ese Ni iwaju Re. Amen.,Verse,FALSE
47,"NO, NOT ONE",KOSI OKAN,47,1,"There's not a friend like the lowly Jesus No, not one! No, not one! None else could heal all our soul's dis-eas-es No, not one! No, not one!",Ko s'ore bi Jesu onirele Ko s'okan! Ko s'okan! Ko selomi to le w'okan wa san Ko s'okan! Ko s'okan!,Verse,FALSE
47,"NO, NOT ONE",KOSI OKAN,47,0,"Jesus knows all a-bout our Struggles He will guide till the day is done There's not a friend like the lowly Jesus No, not one! No, not one!",Jesu mo gbogbo idamu wa Y'o toju wa dopin ojo Ko s'ore bi Jesu onirele Ko s'okan! Ko s'okan!,Chorus,FALSE
47,"NO, NOT ONE",KOSI OKAN,47,2,"No friend like Him is so high and holy No, not one! No, not one! And yet no friend is so meek and lowly No, not one! No, not one!","Ko s'ore bi Re to ga ni mimo Ko s'okan! Ko s'okan! Ko s'ore t'otutu, to ni rele Ko s'okan! Ko s'okan!",Verse,FALSE
47,"NO, NOT ONE",KOSI OKAN,47,3,"There's not an hour that He is not near us No, not one! No, not one! No night so dark but His love can cheer us No, not one! No, not one!",Ko s'akoko ti on ko sunmo wa Ko s'okan! Ko s'okan! Ko s'oru ti 'fe Re ko tu wa n'nu Ko s'okan! Ko s'okan!,Verse,FALSE
47,"NO, NOT ONE",KOSI OKAN,47,4,"Did ever saint find this Friend forsake him? No, not one! No, not one! Or sinner find that He would not take him? No, not one! No, not one!",Enikan ha ti r'ore yi nko ni? Ko s'okan! Ko s'okan! Ta b'elese ri ko ni gba on la? Ko s'okan! Ko s'okan!,Verse,FALSE
47,"NO, NOT ONE",KOSI OKAN,47,5,"Was e'er a gift like the Saviour given? No, not one! No, not one! Will He refuse us a home in heaven?",Ebun kan ha wa bi Jesu fun wa? Ko s'okan! Ko s'okan! Y'o ha ko fun wa k'a n'ile l'orun? Ko je ko! Ko je ko!,Verse,FALSE
48,DARE TO BE A DANIEL,KI A SE BI DANIEL,48,1,"Standing by a purpose true Heeding God's command Honor them, the faithful few! All hail to Daniel's Band!",Nwon duro fun ete kan Nwon gbo t'Olorun B'ola fun Olotito K'a yin egbe Daniel,Verse,FALSE
48,DARE TO BE A DANIEL,KI A SE BI DANIEL,48,0,Dare to be a Daniel Dare to stand alone Dare to have a purpose firm! Dare to make it know,Ki a se bi Daniel K'a fi igboya Pa ete otito kan T'o ma han nigbangba,Chorus,FALSE
48,DARE TO BE A DANIEL,KI A SE BI DANIEL,48,2,Many mighty men are lost Daring not to stand Who for God had been a host By joining Daniel's band!,Fun awon ti onsubu Ti ko n'igboya Aye isegun ti wa Ninu egbe Daniel,Verse,FALSE
48,DARE TO BE A DANIEL,KI A SE BI DANIEL,48,3,"Many giants, great and tall Stalking through the land Head-long to the earth would fall If met by Daniel's band.",Awon ota eniyan T'o nrin kakiri Y'o subu l'ogedengbe Niwaju egbe yi.,Verse,FALSE
48,DARE TO BE A DANIEL,KI A SE BI DANIEL,48,4,Hold the Gospel's Banner high! On to victory grand! Satan and his host defy And shout for Daniel's Band,Gba asia Krist' soke E ka lo segun Egbe esu ni a gan k'a ki egbe Daniel.,Verse,FALSE
49,WONDERFUL STORY OF LOVE,ITAN IYANU TI IFE,49,1,"Wonderful story of love, Tell it to me again Wonderful story of love, wake the immortal strain Angels with rapture announce it Shepherds with wonder receive it Sinner, O won't you believe it? Wonderful story of love.","Itan iyanu t'ife! So fun mi le kan si, Itan iyanu t'ife! Ti dun l'eti kikan! Awon angel nrohin re, awon oluso si gbagbo, Elese iwo ki yio gbo? Itan iyanu t'ife.",Verse,FALSE
49,WONDERFUL STORY OF LOVE,ITAN IYANU TI IFE,49,0,Wonderful /3x wonderful story of love.,Iyanu! Iyanu! Iyanu! Itan Iyanu t'ife.,Chorus,FALSE
49,WONDERFUL STORY OF LOVE,ITAN IYANU TI IFE,49,2,Wonderful story of love; Tho'you are far a-way Wonderful story of love; still He doth call to-day Calling from Calvary's mountain Down from the crystal bright fountain E'en from the dawn of creation Wonderful story of love.,"Itan Iyanu t'ife! B'iwo tile sako, Itan Iyanu t' ife sibe o n pe l'oni, Lat' ori oke Kalfari, lati orisun krystali, Lati isedale aye, Itan Iyanu t'ife.",Verse,FALSE
49,WONDERFUL STORY OF LOVE,ITAN IYANU TI IFE,49,3,"Wonderful story of love; Jesus provides a rest, Wonderful story of love; For all the pure and blest, Rest in those mansions above us, With those who've gone on before us,
Singing the rapturous chorus,
Wonderful story of love.
","Itan iyanu t'ife! Jesu ni isimi Itan iyanu t'ife! Fun awon oloto T' osi mi n'ilu nla orun, Pel' awon t'o saju wa lo Nwon nko orin ayo orun Itan iyanu t'ife",Verse,FALSE
50,"WAIT, AND MURMUR NOT",DORO…. MASE KUN,50,1,"O troubled heart, there is a home Beyond the reach of toil and care A home where changes never come Who would not fain be resting there?","Okan ara, ile kan mbe Jina rere s'aye ise Ile t'ayida kole de Tani fe lo simi nibe?",Verse,FALSE
50,"WAIT, AND MURMUR NOT",DORO…. MASE KUN,50,0,"O! wait, meekly wait, and murmur not/2x O! Wait/3x meekly wait and murmur not","Duro…roju duro, ma se kun/2x Duro…Duro…sa roju duro, mase kun",Chorus,FALSE
50,"WAIT, AND MURMUR NOT",DORO…. MASE KUN,50,2,"Yet when bowed down beneath the load By heaven allowed, thine earthly lot Look up! Thou' it reach that blest abode Wait, meekly wait, and murmur not","Bi wahala bo o mo le Bi pin re l'aye ba buru W'oke s'ile ibukun na Sa roju duro, mase kun.",Verse,FALSE
50,"WAIT, AND MURMUR NOT",DORO…. MASE KUN,50,3,"Toil on, nor deem, tho'sore it be One sigh un-heard, one prayer forgot The day of rest will dawn for thee Wait, meekly wait, and murmur not.","Ma sise duro, bi o ti le to
Ko si ekun kan ti ko gb?
Ko si adura kan ti ko gbagbe
Ojo isinmi yio mu 're wa fun o
Duro, ni suuru, mase kun.",Verse,FALSE
51,"LEAD, KINDLY LIGHT",WO IMOLE! MA SIN MI LO,51,1,"Lead, kindly light! Amid the enriching gloom, Lead Thou me on The night is dark, and I am far from home, Lead Thou me on, Keep Thou my feet, I do not ask to see, The distant scene, one step enough for me.","Wo imole! Larin okun aye Ma sin mi lo Okunkun su, mo si jina sile Ma sin mi lo To 'sise mi’ ohun ehin ola Emi ko bere; 'sise kan to fun",Verse,FALSE
51,"LEAD, KINDLY LIGHT",WO IMOLE! MA SIN MI LO,51,2,"I was not ever thus, nor prayed that Thou, Shouldst lead me on, I love to choose and see my path, but now Lead Thou me on I loved the garish day, and spite of fears Pride ruled my will, remember not past years","Nigbakan ri, emi ko be o pe Ma sin mi lo Beni nko fe O; sugbon nigbayi Ma sin mi lo Afe aye ni mo ti nto lehin Sugbon Jesu, ma ranti igbani",Verse,FALSE
51,"LEAD, KINDLY LIGHT",WO IMOLE! MA SIN MI LO,51,3,"So long Thy power hath blessed me, sure it still Will lead me on O'er moor and fen, o'er crag and torrent, till The night is gone And with the morn those Angel faces smile Which I have loved long since, and lost a while. Amen","Ipa re l'o ti ndi mi mu, yo si Ma sin mi lo Ninu ere ati yangi aye Ma sin mi lo. Titi emi o fi ri awon wonni Ti mo fe, ti won ti f'aiye sile..",Verse,FALSE
52,O WORSHIP THE KING,E WOLE F'OBA,52,1,"O worship the King, all glorious above O gratefully sing His power and His wonderful love. Our shield and Defender, the Ancient of days Pavilioned in splendor, and girded with praise","Ewole f'oba, ologo julo Ekorin ipa, ati ife Re Alabo wa ni, at'Eni Igbani O ngbe 'nu ogo, eleru ni iyin",Verse,FALSE
52,O WORSHIP THE KING,E WOLE F'OBA,52,2,"O tell of His might, O sing of His grace Whose robe is the light, Whose canopy space! His chariots of wrath the deep thunder cloud form And dark is His path on the wings of the storm","Eso t'ipa Re, eso t'ore Re, 'Mole l'aso Re gobi Re orun Ara ti nsan ni keke, ibinu Re Ipa ona Re ni ako sile mo",Verse,FALSE
52,O WORSHIP THE KING,E WOLE F'OBA,52,3,"Thy bountiful care what tongue can recite? It breathes in the air, it shines in the light It streams from the hills, it descends to the plain And sweetly distills in the dew and the rain","Enu ha le so Itoju Re Ninu afefe, ninu imole Itoju Re wa nin' odo ti o nsan O si wa ninu iri ati ojo",Verse,FALSE
52,O WORSHIP THE KING,E WOLE F'OBA,52,4,"Frail children of dust, and feeble as frail In Thee do we trust, nor find Thee to fail Thy mercies how tender, how firm to the end Our Maker, Defender, Redeemer, and Friend. Amen.","Awa erupe, a w'a lailera 'Wo l'agbekele, O ki odani Anu Re, ronu, osi le de opin Eleda, Alabo, Olugbala wa",Verse,FALSE
53,"WE PRAISE THEE, O GOD",AYIN OLORUN,53,1,"We praise Thee, O God! For the Son of Thy love For Jesus who died, and is now gone above","Ayin O 'lorun, nitor' Omo 'fe Re, Fun Jesu ti oku to si lo soke",Verse,FALSE
53,"WE PRAISE THEE, O GOD",AYIN OLORUN,53,0,"Halleluyah! Thine the glory Halleluyah, a-men Halleluyah! Thine the glory, revive us again","Halleluyah tire l'ogo, Halleluyah, a-min, Halleluyah, tire l'ogo, tun mu wa soji.",Chorus,FALSE
53,"WE PRAISE THEE, O GOD",AYIN OLORUN,53,2,"We praise Thee, O God! For Thy Spirit of light Who hath show us our Saviour, and scartter'd our night.","Ayin O 'lorun, f'emi 'mole Re, To f'Olugbala han to mu 'mole wa.",Verse,FALSE
53,"WE PRAISE THEE, O GOD",AYIN OLORUN,53,3,"All glory and praise to the Lamp that was slain Who hath borne all our sins, and hath clease'd every stain","Ogo ati 'yin, f'O daguntan ta pa, T'oru gbogb- ese wa to w'eri wa nu.",Verse,FALSE
53,"WE PRAISE THEE, O GOD",AYIN OLORUN,53,4,"Revive us again, fill each heart with Thy love May each soul be rekindled with fire from above.","Sa mu wa soji, f'ife Re k'okan wa, K'okan gbogbo gbina fun ina orun.",Verse,FALSE
54,"GUIDE ME, O THOU GREAT JEHOVAH","MA TOJU MI, JEHOVAH NLA",54,1,"Guide me, O Thou great Jehovah Pilgrim through this barren land I am weak, but Thou art mighty Hold me with Thy powerful hand Bread of heaven, /2x Feed me till I want no more","Ma toju mi, Jehovah nla Ero l'aye osi yi Emi ko l'okun, iwo ni F'ow' agbara di mi mu Onje orun /2x, Ma bo mi titi laialai.",Verse,FALSE
54,"GUIDE ME, O THOU GREAT JEHOVAH","MA TOJU MI, JEHOVAH NLA",54,2,"Open now the crystal fountain Whence the healing steam doth flow Let the fiery and cloudy pillar Lead me all my journey through Strong Deliverer /2x, Be Thou still my strength and Shield.",Silekun isun ogo ni Orisun imarale Jeki imole Re orun Se amona mi jale Olugbala /2x S’agbara at' asa mi,Verse,FALSE
54,"GUIDE ME, O THOU GREAT JEHOVAH","MA TOJU MI, JEHOVAH NLA",54,3,"When I tread the verge of Jordan Bid my anxious fears subside Lead me through the parted river Land me safe on Canaan's side Songs of praises /2x, I will ever give to Thee","Gba mo ba te eba Jordan F’okan eru mi bale Iwo t' o ti segun iku Mu mi gunle Kenaan je Orin iyin, /2x L’e mi o fun O titi",Verse,FALSE
55,"I AM THINE, O LORD",TIRE L'EMI SE,55,1,"I am Thine, O Lord, I have heard Thy voice And it told Thy love to me But I long to rise in the arms of faith And be closer drawn to Thee","Tire l'emi se, mo ti gb'ohun Re O nso ife Re si mi Sugbon mo fe nde l'a pa igbagbo Ki nle tubo sunmo O",Verse,FALSE
55,"I AM THINE, O LORD",TIRE L'EMI SE,55,0,"Draw me nearer, nearer blessed Lord To the cross where Thou hast died Draw nearer, nearer, nearer blessed Lord To thy precious, bleeding side.","Fa mi mora, mora, mora Oluwa Sib' agbele bu t,o ku Fa mi mora, mora, mora Oluwa Sib' eje Re t'o n'iye",Verse,FALSE
55,"I AM THINE, O LORD",TIRE L'EMI SE,55,2,"Consecrate me now to Thy service, Lord By the pow'r of grace divine
Let my soul look up with a 
steadfast hope
And my will be lost in Thine","Ya mi si mimo fun ise Tire Nipa ore-ofe Re Je ki nfi okan igbagbo w'oke
K'ife mi te si Tire.",Verse,FALSE
55,"I AM THINE, O LORD",TIRE L'EMI SE,55,3,"O the pure delight of a single hour That before Thy throne I spend When I knee in pray'r, and with Thee, my God I commune as friend with friend!",A! ayo mimo ti wakati kan Ti mo lo nib' ite Re 'Gba mo gb'adura si O Olorun Ti a soro bi ore,Verse,FALSE
55,"I AM THINE, O LORD",TIRE L'EMI SE,55,4,There are depths of love that I cannot know Till I cross the narrow sea There are heights of joy that I may not reach Till I rest in peace with Thee,Ijinle ife mbe ti nko le mo Titi ngo koja odo Ayo giga ti emi ko le so Titi ngo fi de 'simi.,Verse,FALSE
56,HE LEADETH ME! O BLESSE THO'T,"O NTO MI LO, IRO 'BUKUN",56,1,"He leadeth me! O blessed tho't! O words with heav'nly comfort fraught! What-e'er I do, where'er I be Still 'tis God's hand that leadeth me!",O nto mi lo ero 'bukun Oro t'orun tu mi ninu Ohun ti owu ke mi se Sibe owo Olorun nto mi,Verse,FALSE
56,HE LEADETH ME! O BLESSE THO'T,"O NTO MI LO, IRO 'BUKUN",56,0,"He leadeth me, He leadeth me By His own hand He leadeth me His faithful foll'wer I would be For by His hand He leadeth me","Onto mi lo, O nto milo Owo Re l'o fi nto mi lo L'otito ni mo fe te le E Nitor' owo te n to mi lo",Chorus,FALSE
56,HE LEADETH ME! O BLESSE THO'T,"O NTO MI LO, IRO 'BUKUN",56,2,"Sometimes 'mid scenes of deepest gloom Sometimes where Eden's 
bowers bloom
By water still, o'er troubled sea
Still 'tis His hand that leadeth 
me!","Nigba mi ran t'iponju wa Nigbamiran l'ogba Eden L'eba odo 'okun ponju
Sibe Olorun nto mi lo
",Verse,FALSE
56,HE LEADETH ME! O BLESSE THO'T,"O NTO MI LO, IRO 'BUKUN",56,3,"Lord, I would clasp Thy hand in mine Nor ever murmur nor repine Content, whatever lot I see Since 'tis Thy hand that leadeth me!",Oluwa mo d'owo Re mu Nko ni kun nko ni banuje F'ohun yo wu ti mo le ri Niwon t'olorun mi nto mi,Verse,FALSE
56,HE LEADETH ME! O BLESSE THO'T,"O NTO MI LO, IRO 'BUKUN",56,4,"And when my task on earth is done When, by Thy grace, the vict'ry's won E'en death's Cold wave I will not flee Since God thro' Jordan leadeth me!",Nigba 'se mi l'aye ba pin T'or'ofe Re fun mi n'isegun Emi ko ni beru iku Niwon t'olorun mi nto mi.,Verse,FALSE
57,JOY TO THE WORLD,AYO B' AIYE OLUWA DE,57,1,"Joy to the world! The Lord is come Let earth receive her king Let every heart prepare Him room And heaven and nature sing And heaven and nature sing And heaven, and heaven and nature sing",Ayo b'aiye Oluwa de K'aiye gba Oba re Ki gbogbo okan mura de e K’aiye korin soke,Verse,FALSE
57,JOY TO THE WORLD,AYO B' AIYE OLUWA DE,57,2,"Joy to the earth! The Saviour reigns Let men their songs employ While fields and floods, rocks, hills and plains Repeat the sounding joy /2ce Repeat, repeat, the sounding joy","Ayo b'aiye Jesu joba E je k’a ho f’ayo Gbogbo igbe, omi oke Nwon ngberin ayo na",Verse,FALSE
57,JOY TO THE WORLD,AYO B' AIYE OLUWA DE,57,3,"No more let sins and sorrow grow Nor thorns infest the ground He comes to make His blessings flow Far as the curse is found /2ce Far as, far as the curse is found",K'ese on ‘yonu pin l’aye Kegun ye hu n’ile O de lati mu bukun san De bi t’egun gbe de,Verse,FALSE
57,JOY TO THE WORLD,AYO B' AIYE OLUWA DE,57,4,"He rules the world with truth and grace And makes the nations prove The glories of His righteousness And wonder of His love/ 2ce And wonders, wonders of His love","O nf 'otito joba l'aiye O si m' oril' ede Jeri Ogo at' oto Re At 'iyanu 'fe Re Ati 'iyanu 'fe Re Ati, ati 'yanu fe re",Verse,FALSE
